Ore Name,ItemStack,Item ID,Display Name,Wildcard
blockCoal,1xtile.extrautils:color_blockCoal@3,ExtraUtilities:color_blockCoal,染色 煤炭块 (淡蓝色),false
blockCoal,1xtile.extrautils:color_blockCoal@4,ExtraUtilities:color_blockCoal,染色 煤炭块 (黄色),false
blockCoal,1xtile.extrautils:color_blockCoal@5,ExtraUtilities:color_blockCoal,染色 煤炭块 (黄绿色),false
blockCoal,1xtile.extrautils:color_blockCoal@6,ExtraUtilities:color_blockCoal,染色 煤炭块 (粉色),false
blockCoal,1xtile.extrautils:color_blockCoal@7,ExtraUtilities:color_blockCoal,染色 煤炭块 (灰色),false
blockCoal,1xtile.extrautils:color_blockCoal@8,ExtraUtilities:color_blockCoal,染色 煤炭块 (淡灰色),false
blockCoal,1xtile.extrautils:color_blockCoal@9,ExtraUtilities:color_blockCoal,染色 煤炭块 (青色),false
blockCoal,1xtile.extrautils:color_blockCoal@10,ExtraUtilities:color_blockCoal,染色 煤炭块 (紫色),false
blockCoal,1xtile.extrautils:color_blockCoal@11,ExtraUtilities:color_blockCoal,染色 煤炭块 (蓝色),false
blockCoal,1xtile.extrautils:color_blockCoal@12,ExtraUtilities:color_blockCoal,染色 煤炭块 (棕色),false
blockCoal,1xtile.extrautils:color_blockCoal@13,ExtraUtilities:color_blockCoal,染色 煤炭块 (绿色),false
blockCoal,1xtile.extrautils:color_blockCoal@14,ExtraUtilities:color_blockCoal,染色 煤炭块 (红色),false
blockCoal,1xtile.extrautils:color_blockCoal@15,ExtraUtilities:color_blockCoal,染色 煤炭块 (黑色),false
blockCoalBlack,1xtile.extrautils:color_blockCoal@0,ExtraUtilities:color_blockCoal,染色 煤炭块 (白色),false
blockCoalBlue,1xtile.extrautils:color_blockCoal@4,ExtraUtilities:color_blockCoal,染色 煤炭块 (黄色),false
blockCoalBrown,1xtile.extrautils:color_blockCoal@3,ExtraUtilities:color_blockCoal,染色 煤炭块 (淡蓝色),false
blockCoalCyan,1xtile.extrautils:color_blockCoal@6,ExtraUtilities:color_blockCoal,染色 煤炭块 (粉色),false
blockCoalGray,1xtile.extrautils:color_blockCoal@8,ExtraUtilities:color_blockCoal,染色 煤炭块 (淡灰色),false
blockCoalGreen,1xtile.extrautils:color_blockCoal@2,ExtraUtilities:color_blockCoal,染色 煤炭块 (品红色),false
blockCoalLightBlue,1xtile.extrautils:color_blockCoal@12,ExtraUtilities:color_blockCoal,染色 煤炭块 (棕色),false
blockCoalLightGray,1xtile.extrautils:color_blockCoal@7,ExtraUtilities:color_blockCoal,染色 煤炭块 (灰色),false
blockCoalLime,1xtile.extrautils:color_blockCoal@10,ExtraUtilities:color_blockCoal,染色 煤炭块 (紫色),false
blockCoalMagenta,1xtile.extrautils:color_blockCoal@13,ExtraUtilities:color_blockCoal,染色 煤炭块 (绿色),false
blockCoalOrange,1xtile.extrautils:color_blockCoal@14,ExtraUtilities:color_blockCoal,染色 煤炭块 (红色),false
blockCoalPink,1xtile.extrautils:color_blockCoal@9,ExtraUtilities:color_blockCoal,染色 煤炭块 (青色),false
blockCoalPurple,1xtile.extrautils:color_blockCoal@5,ExtraUtilities:color_blockCoal,染色 煤炭块 (黄绿色),false
blockCoalRed,1xtile.extrautils:color_blockCoal@1,ExtraUtilities:color_blockCoal,染色 煤炭块 (橙色),false
blockCoalWhite,1xtile.extrautils:color_blockCoal@15,ExtraUtilities:color_blockCoal,染色 煤炭块 (黑色),false
blockCoalYellow,1xtile.extrautils:color_blockCoal@11,ExtraUtilities:color_blockCoal,染色 煤炭块 (蓝色),false
blockCobalt,1xtile.tconstruct.metalblock@0,TConstruct:MetalBlock,钴块,false
blockCobalt,1xgt.blockmetal2@5,gregtech:gt.blockmetal2,钴块,false
blockCobalt,1xtile.MetalsBlocks@2,GalaxySpace:metalsblock,装饰钴块,false
blockCobaltBrass,1xgt.blockmetal2@6,gregtech:gt.blockmetal2,钴黄铜块,false
blockConductiveIron,1xtile.blockIngotStorage@4,EnderIO:blockIngotStorage,导电铁块,false
blockCopper,1xic2.blockMetal@0,IC2:blockMetal,铜块,false
blockCopper,1xtile.tconstruct.metalblock@3,TConstruct:MetalBlock,铜方块,false
blockCopper,1xtile.gcBlockCore.0@9,GalacticraftCore:tile.gcBlockCore,铜块,false
blockCopper,1xtile.railcraft.cube@9,Railcraft:cube,铜块,false
blockCopper,1xtile.for.resourceStorage@1,Forestry:resourceStorage,铜块,false
blockCopper,1xgt.blockmetal2@7,gregtech:gt.blockmetal2,铜块,false
blockCopper,1xtile.projectred.exploration.stone@8,ProjRed|Exploration:projectred.exploration.stone,铜块,false
blockCopper,1xtile.MetalsBlocks@9,GalaxySpace:metalsblock,装饰铜块,false
blockCosmicNeutronium,1xtile.avaritia_resource@0,Avaritia:Resource_Block,宇宙中子态素块,false
blockCrudeSteel,1xtile.blockIngotStorageEndergy@0,EnderIO:blockIngotStorageEndergy,复合粘土块,false
blockCryolite,1xgt.blockmetal9@0,gregtech:gt.blockmetal9,冰晶石块,false
blockCrystalCluster,1xtile.crystalBlock@32767,thaumicbases:crystalBlock,(wildcard),true
blockCrystalMatrix,1xtile.block_crystal_matrix@0,Avaritia:Crystal_Matrix,水晶矩阵,false
blockCrystallineAlloy,1xtile.blockIngotStorageEndergy@1,EnderIO:blockIngotStorageEndergy,晶化合金块,false
blockCrystallinePinkSlime,1xtile.blockIngotStorageEndergy@4,EnderIO:blockIngotStorageEndergy,晶化粉红史莱姆块,false
blockCubicZirconia,1xbw.werkstoffblocks.01@4,bartworks:bw.werkstoffblocks.01,立方氧化锆块,false
blockCupronickel,1xgt.blockmetal2@8,gregtech:gt.blockmetal2,白铜块,false
blockCurium,1xblock.Curium.standard@0,miscutils:blockBlockCurium,锔块,false
blockDalisenite,1xbw.werkstoffblocks.01@10104,bartworks:bw.werkstoffblocks.01,大力合金块,false
blockDamascusSteel,1xgt.blockmetal2@9,gregtech:gt.blockmetal2,大马士革钢块,false
blockDarkIron,1xgt.blockmetal2@10,gregtech:gt.blockmetal2,玄铁块,false
blockDarkSteel,1xtile.blockIngotStorage@6,EnderIO:blockIngotStorage,玄钢块,false
blockDeepIron,1xgt.blockmetal2@11,gregtech:gt.blockmetal2,深渊铁块,false
blockDesh,1xgt.blockmetal2@12,gregtech:gt.blockmetal2,戴斯块,false
blockDiamond,1xtile.blockDiamond@0,minecraft:diamond_block,钻石块,false
blockDiamond,1xtile.TBoldDiamond@0,thaumicbases:oldDiamond,远古钻石块,false
blockDilithium,1xgt.blockgem1@6,gregtech:gt.blockgem1,双锂块,false
blockDiorite,1xtile.chisel.diorite@0,chisel:diorite,闪长岩,false
blockDraconium,1xtile.draconicevolution:draconium@0,DraconicEvolution:draconium,龙块,false
blockDraconiumAwakened,1xtile.draconicevolution:draconicBlock@0,DraconicEvolution:draconicBlock,觉醒龙块,false
blockDragonblood,1xblock.Dragonblood.standard@0,miscutils:blockBlockDragonblood,龙血块,false
blockDreamwood,1xtile.dreamwood@0,Botania:dreamwood,梦之木,false
blockDuranium,1xgt.blockmetal2@13,gregtech:gt.blockmetal2,铿铀块,false
blockDysprosium,1xgt.blockmetal2@14,gregtech:gt.blockmetal2,镝块,false
blockDysprosium,1xblock.Dysprosium.standard@0,miscutils:blockBlockDysprosium,镝块,false
blockEglinSteel,1xblock.EglinSteel.standard@0,miscutils:blockBlockEglinSteel,埃格林钢块,false
blockElectricalSteel,1xtile.blockIngotStorage@0,EnderIO:blockIngotStorage,磁钢块,false
blockElectrotine,1xtile.projectred.exploration.stone@11,ProjRed|Exploration:projectred.exploration.stone,蓝石块,false
blockElectrum,1xgt.blockmetal2@15,gregtech:gt.blockmetal2,琥珀金块,false
blockElectrumFlux,1xgt.blockmetal3@0,gregtech:gt.blockmetal3,通流琥珀金块,false
blockElvenElementium,1xtile.storage@2,Botania:storage,源质钢块,false
blockEmerald,1xtile.blockEmerald@0,minecraft:emerald_block,绿宝石块,false
blockEndSteel,1xtile.blockIngotStorage@8,EnderIO:blockIngotStorage,末影钢块,false
blockEnder,1xtile.tconstruct.metalblock@10,TConstruct:MetalBlock,末影块,false
blockEnderCore,1xtile.extrautils:decorativeBlock1@11,ExtraUtilities:decorativeBlock1,末影之核,false
blockEnderEye,1xgt.blockgem1@7,gregtech:gt.blockgem1,末影之眼块,false
blockEnderObsidian,1xtile.extrautils:decorativeBlock1@1,ExtraUtilities:decorativeBlock1,末影黑曜石,false
blockEnderPearl,1xgt.blockgem1@8,gregtech:gt.blockgem1,末影珍珠块,false
blockEnderium,1xgt.blockmetal3@1,gregtech:gt.blockmetal3,末影(te)块,false
blockEndstone,1xtile.chisel.end_Stone@0,chisel:end_Stone,末地石,false
blockEnergeticAlloy,1xtile.blockIngotStorage@1,EnderIO:blockIngotStorage,充能合金块,false
blockEnergeticSilver,1xtile.blockIngotStorageEndergy@5,EnderIO:blockIngotStorageEndergy,充能银块,false
blockEnergyCrystal,1xblock.EnergyCrystal.standard@0,miscutils:blockBlockEnergyCrystal,能量水晶块,false
blockEnhancedGalgadorian,1xtile.SC2:BlockMetalStorage@2,StevesCarts:BlockMetalStorage,强化混合晶化金属块,false
blockEnrichedNaquadahAlloy,1xbw.werkstoffblocks.01@10110,bartworks:bw.werkstoffblocks.01,富集硅岩合金块,false
blockErbium,1xgt.blockmetal3@2,gregtech:gt.blockmetal3,铒块,false
blockErbium,1xblock.Erbium.standard@0,miscutils:blockBlockErbium,铒块,false
blockEternity,1xgt.blockmetal9@9,gregtech:gt.blockmetal9,永恒块,false
blockEuropium,1xgt.blockmetal3@3,gregtech:gt.blockmetal3,铕块,false
blockExtremelyUnstableNaquadah,1xbw.werkstoffblocks.01@10024,bartworks:bw.werkstoffblocks.01,极不稳定硅岩块,false
blockFayalite,1xbw.werkstoffblocks.01@23,bartworks:bw.werkstoffblocks.01,铁橄榄石块,false
blockFermium,1xblock.Fermium.standard@0,miscutils:blockBlockFermium,镄块,false
blockFierySteel,1xgt.blockmetal3@4,gregtech:gt.blockmetal3,炽热的钢块,false
blockFirestone,1xgt.blockmetal8@14,gregtech:gt.blockmetal8,火石块,false
blockFluor-Buergerite,1xbw.werkstoffblocks.01@5,bartworks:bw.werkstoffblocks.01,氟铁电气石块,false
blockFluorophlogopite,1xbw.werkstoffblocks.01@104,bartworks:bw.werkstoffblocks.01,氟金云母块,false
blockFluorspar,1xbw.werkstoffblocks.01@91,bartworks:bw.werkstoffblocks.01,氟石块,false
blockFoolsRuby,1xgt.blockgem1@9,gregtech:gt.blockgem1,尖晶石块,false
blockForce,1xgt.blockgem1@10,gregtech:gt.blockgem1,力量块,false
blockForcicium,1xgt.blockgem1@11,gregtech:gt.blockgem1,力之宝石块,false
blockForcillium,1xgt.blockgem1@12,gregtech:gt.blockgem1,力场宝石块,false
blockForsterite,1xbw.werkstoffblocks.01@24,bartworks:bw.werkstoffblocks.01,镁橄榄石块,false
blockGadolinium,1xgt.blockmetal3@5,gregtech:gt.blockmetal3,钆块,false
blockGalgadorian,1xtile.SC2:BlockMetalStorage@1,StevesCarts:BlockMetalStorage,混合晶化金属块,false
blockGallium,1xgt.blockmetal3@6,gregtech:gt.blockmetal3,镓块,false
blockGarnetRed,1xgt.blockgem2@10,gregtech:gt.blockgem2,红石榴石块,false
blockGarnetYellow,1xgt.blockgem3@2,gregtech:gt.blockgem3,黄石榴石块,false
blockGermanium,1xblock.Germanium.standard@0,miscutils:blockBlockGermanium,锗块,false
blockGlass,1xtile.glass@0,minecraft:glass,玻璃,false
blockGlass,1xtile.stainedGlass@32767,minecraft:stained_glass,(wildcard),true
blockGlass,1xtile.extrautils:decorativeBlock2@0,ExtraUtilities:decorativeBlock2,增厚玻璃,false
blockGlass,1xtile.extrautils:decorativeBlock2@1,ExtraUtilities:decorativeBlock2,镶边玻璃,false
blockGlass,1xtile.extrautils:decorativeBlock2@2,ExtraUtilities:decorativeBlock2,玻璃砖块,false
blockGlass,1xtile.extrautils:decorativeBlock2@3,ExtraUtilities:decorativeBlock2,雕纹玻璃,false
blockGlass,1xtile.extrautils:decorativeBlock2@6,ExtraUtilities:decorativeBlock2,漩涡玻璃,false
blockGlass,1xtile.extrautils:decorativeBlock2@9,ExtraUtilities:decorativeBlock2,四方玻璃,false
blockGlass,1xtile.GlassBlock@0,TConstruct:GlassBlock,通透玻璃,false
blockGlass,1xtile.blockFusedQuartz@1,EnderIO:blockFusedQuartz,纯净玻璃,false
blockGlass,1xtile.FutureGlass_None@0,GalaxySpace:futureglass,未来玻璃,false
blockGlass,1xtile.FutureGlasses@0,GalaxySpace:futureglasses,黑色未来玻璃,false
blockGlass,1xtile.FutureGlasses@1,GalaxySpace:futureglasses,红色未来玻璃,false
blockGlass,1xtile.FutureGlasses@2,GalaxySpace:futureglasses,绿色未来玻璃,false
blockGlass,1xtile.FutureGlasses@3,GalaxySpace:futureglasses,棕色未来玻璃,false
blockGlass,1xtile.FutureGlasses@4,GalaxySpace:futureglasses,蓝色未来玻璃,false
blockGlass,1xtile.FutureGlasses@5,GalaxySpace:futureglasses,紫色未来玻璃,false
blockGlass,1xtile.FutureGlasses@6,GalaxySpace:futureglasses,青色未来玻璃,false
blockGlass,1xtile.FutureGlasses@7,GalaxySpace:futureglasses,淡灰色未来玻璃,false
blockGlass,1xtile.FutureGlasses@8,GalaxySpace:futureglasses,灰色未来玻璃,false
blockGlass,1xtile.FutureGlasses@9,GalaxySpace:futureglasses,粉色未来玻璃,false
blockGlass,1xtile.FutureGlasses@10,GalaxySpace:futureglasses,亮绿色未来玻璃,false
blockGlass,1xtile.FutureGlasses@11,GalaxySpace:futureglasses,黄色未来玻璃,false
blockGlass,1xtile.FutureGlasses@12,GalaxySpace:futureglasses,淡蓝色未来玻璃,false
blockGlass,1xtile.FutureGlasses@13,GalaxySpace:futureglasses,品红色未来玻璃,false
blockGlass,1xtile.FutureGlasses@14,GalaxySpace:futureglasses,橙色未来玻璃,false
blockGlass,1xtile.FutureGlasses@15,GalaxySpace:futureglasses,白色未来玻璃,false
blockGlassBlack,1xtile.stainedGlass@15,minecraft:stained_glass,黑色染色玻璃,false
blockGlassBlue,1xtile.stainedGlass@11,minecraft:stained_glass,蓝色染色玻璃,false
blockGlassBrown,1xtile.stainedGlass@12,minecraft:stained_glass,棕色染色玻璃,false
blockGlassColorless,1xtile.glass@0,minecraft:glass,玻璃,false
blockGlassCyan,1xtile.stainedGlass@9,minecraft:stained_glass,青色染色玻璃,false
blockGlassEV,1xic2.blockAlloyGlass@0,IC2:blockAlloyGlass,防爆玻璃,false
blockGlassEV,1xBW_GlasBlocks@1,bartworks:BW_GlasBlocks,钛强化硼玻璃方块,false
blockGlassEV,1xtile.manaGlass@0,Botania:manaGlass,魔力玻璃,false
blockGlassGray,1xtile.stainedGlass@7,minecraft:stained_glass,灰色染色玻璃,false
blockGlassGreen,1xtile.stainedGlass@13,minecraft:stained_glass,绿色染色玻璃,false
blockGlassHV,1xtile.glass@32767,minecraft:glass,(wildcard),true
blockGlassHV,1xBW_GlasBlocks@0,bartworks:BW_GlasBlocks,硼玻璃方块,false
blockGlassHV,1xtile.stained@0,Botany:stained,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_yellow@0,chisel:stained_glass_yellow,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_yellow@3,chisel:stained_glass_yellow,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_yellow@4,chisel:stained_glass_yellow,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_yellow@1,chisel:stained_glass_yellow,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_yellow@2,chisel:stained_glass_yellow,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_yellow@15,chisel:stained_glass_yellow,染色玻璃,false
blockGlassHV,1xtile.GlassBlock@0,TConstruct:GlassBlock,通透玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_yellow@13,chisel:stained_glass_yellow,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_yellow@14,chisel:stained_glass_yellow,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_yellow@7,chisel:stained_glass_yellow,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_yellow@8,chisel:stained_glass_yellow,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_yellow@5,chisel:stained_glass_yellow,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_yellow@6,chisel:stained_glass_yellow,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_yellow@11,chisel:stained_glass_yellow,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_yellow@12,chisel:stained_glass_yellow,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_yellow@9,chisel:stained_glass_yellow,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_yellow@10,chisel:stained_glass_yellow,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_lightgray@13,chisel:stained_glass_lightgray,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_lightgray@12,chisel:stained_glass_lightgray,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_lightgray@15,chisel:stained_glass_lightgray,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_lightgray@14,chisel:stained_glass_lightgray,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_lightgray@9,chisel:stained_glass_lightgray,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_lightgray@8,chisel:stained_glass_lightgray,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_lightgray@11,chisel:stained_glass_lightgray,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_lightgray@10,chisel:stained_glass_lightgray,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_lightgray@5,chisel:stained_glass_lightgray,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_lightgray@4,chisel:stained_glass_lightgray,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_lightgray@7,chisel:stained_glass_lightgray,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_lightgray@6,chisel:stained_glass_lightgray,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_lightgray@1,chisel:stained_glass_lightgray,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_lightgray@0,chisel:stained_glass_lightgray,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_lightgray@3,chisel:stained_glass_lightgray,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_lightgray@2,chisel:stained_glass_lightgray,染色玻璃,false
blockGlassHV,1xtile.GlassBlock.StainedClear@15,TConstruct:GlassBlock.StainedClear,黑色玻璃,false
blockGlassHV,1xtile.GlassBlock.StainedClear@14,TConstruct:GlassBlock.StainedClear,红色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_forestry@10,chisel:stained_glass_forestry,Stained Glass,false
blockGlassHV,1xtile.chisel.stained_glass_forestry@9,chisel:stained_glass_forestry,Stained Glass,false
blockGlassHV,1xtile.chisel.stained_glass_forestry@12,chisel:stained_glass_forestry,Stained Glass,false
blockGlassHV,1xtile.chisel.stained_glass_forestry@11,chisel:stained_glass_forestry,Stained Glass,false
blockGlassHV,1xtile.chisel.stained_glass_forestry@14,chisel:stained_glass_forestry,Stained Glass,false
blockGlassHV,1xtile.chisel.stained_glass_forestry@13,chisel:stained_glass_forestry,Stained Glass,false
blockGlassHV,1xtile.chisel.stained_glass_forestry@15,chisel:stained_glass_forestry,Stained Glass,false
blockGlassHV,1xtile.chisel.stained_glass_forestry@2,chisel:stained_glass_forestry,Stained Glass,false
blockGlassHV,1xtile.chisel.stained_glass_forestry@1,chisel:stained_glass_forestry,Stained Glass,false
blockGlassHV,1xtile.chisel.stained_glass_forestry@4,chisel:stained_glass_forestry,Stained Glass,false
blockGlassHV,1xtile.chisel.stained_glass_forestry@3,chisel:stained_glass_forestry,Stained Glass,false
blockGlassHV,1xtile.chisel.stained_glass_forestry@6,chisel:stained_glass_forestry,Stained Glass,false
blockGlassHV,1xtile.chisel.stained_glass_forestry@5,chisel:stained_glass_forestry,Stained Glass,false
blockGlassHV,1xtile.chisel.stained_glass_forestry@8,chisel:stained_glass_forestry,Stained Glass,false
blockGlassHV,1xtile.chisel.stained_glass_forestry@7,chisel:stained_glass_forestry,Stained Glass,false
blockGlassHV,1xtile.chisel.stained_glass_forestry@0,chisel:stained_glass_forestry,Stained Glass,false
blockGlassHV,1xtile.nether.glass@0,Natura:NetherGlass,灵魂玻璃,false
blockGlassHV,1xtile.nether.glass@1,Natura:NetherGlass,灼热玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_white@12,chisel:stained_glass_white,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_white@13,chisel:stained_glass_white,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_white@14,chisel:stained_glass_white,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_white@15,chisel:stained_glass_white,染色玻璃,false
blockGlassHV,1xtile.spectreGlass@0,RandomThings:spectreGlass,灵魂玻璃,false
blockGlassHV,1xtile.extrautils:decorativeBlock2@6,ExtraUtilities:decorativeBlock2,漩涡玻璃,false
blockGlassHV,1xtile.extrautils:decorativeBlock2@7,ExtraUtilities:decorativeBlock2,萤石玻璃,false
blockGlassHV,1xtile.extrautils:decorativeBlock2@4,ExtraUtilities:decorativeBlock2,镶金玻璃,false
blockGlassHV,1xtile.extrautils:decorativeBlock2@5,ExtraUtilities:decorativeBlock2,黑曜石玻璃,false
blockGlassHV,1xtile.extrautils:decorativeBlock2@10,ExtraUtilities:decorativeBlock2,暗色玻璃,false
blockGlassHV,1xtile.extrautils:decorativeBlock2@11,ExtraUtilities:decorativeBlock2,强化暗色玻璃,false
blockGlassHV,1xtile.extrautils:decorativeBlock2@8,ExtraUtilities:decorativeBlock2,心之玻璃,false
blockGlassHV,1xtile.extrautils:decorativeBlock2@9,ExtraUtilities:decorativeBlock2,四方玻璃,false
blockGlassHV,1xtile.extrautils:decorativeBlock2@2,ExtraUtilities:decorativeBlock2,玻璃砖块,false
blockGlassHV,1xtile.chisel.glass2@0,chisel:glass2,玻璃,false
blockGlassHV,1xtile.extrautils:decorativeBlock2@3,ExtraUtilities:decorativeBlock2,雕纹玻璃,false
blockGlassHV,1xtile.extrautils:decorativeBlock2@0,ExtraUtilities:decorativeBlock2,增厚玻璃,false
blockGlassHV,1xtile.extrautils:decorativeBlock2@1,ExtraUtilities:decorativeBlock2,镶边玻璃,false
blockGlassHV,1xtile.blood_stained_glass@0,BloodArsenal:blood_stained_glass,染血玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_white@0,chisel:stained_glass_white,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_white@1,chisel:stained_glass_white,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_white@2,chisel:stained_glass_white,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_white@3,chisel:stained_glass_white,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_white@4,chisel:stained_glass_white,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_white@5,chisel:stained_glass_white,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_white@6,chisel:stained_glass_white,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_white@7,chisel:stained_glass_white,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_white@8,chisel:stained_glass_white,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_white@9,chisel:stained_glass_white,染色玻璃,false
blockGlassHV,1xtile.chisel.stained_glass_white@10,chisel:stained_glass_white,染色玻璃,false
