Name,ID,Has Item,Mod,Class,Display Name
chisel:voidstoneRunic,1090,true,null,team.chisel.block.BlockCarvable,符文虚空石
chisel:voidstonePillar,1091,true,null,team.chisel.block.BlockCarvable,虚空石柱
chisel:voidstonePillar2,1092,true,null,team.chisel.block.BlockCarvable,充能虚空石柱
chisel:warningSign,1093,true,null,team.chisel.block.BlockCarvableLayered,警告标志
chisel:waterstone,1094,true,null,team.chisel.block.BlockWaterstone,流水石
chisel:oak_planks,1095,true,null,team.chisel.block.BlockCarvable,橡木板
chisel:spruce_planks,1096,true,null,team.chisel.block.BlockCarvable,云杉木板
chisel:birch_planks,1097,true,null,team.chisel.block.BlockCarvable,白桦木板
chisel:jungle_planks,1098,true,null,team.chisel.block.BlockCarvable,丛林木板
chisel:acacia_planks,1099,true,null,team.chisel.block.BlockCarvable,金合欢木板
chisel:dark_oak_planks,1100,true,null,team.chisel.block.BlockCarvable,深色橡木板
chisel:woolen_clay,1101,true,null,team.chisel.block.BlockCarvable,羊毛粘土
Natura:soil.tainted,1102,true,null,mods.natura.blocks.nether.TaintedSoil,腐沙
Natura:heatsand,1103,true,null,mods.natura.blocks.nether.HeatSand,热沙
Natura:NetherFurnace,1104,true,null,mods.natura.blocks.tech.NetherrackFurnaceBlock,下界熔炉
Natura:Obelisk,1105,true,null,mods.natura.blocks.tech.RespawnObelisk,方尖碑
Natura:NetherGlass,1106,true,null,mods.natura.blocks.nether.NetherGlass,灵魂玻璃
Natura:BrailPowered,1107,true,null,mods.natura.blocks.tech.BlazeRailPowered,充能烈焰轨道
Natura:BrailDetector,1108,true,null,mods.natura.blocks.tech.BlazeRailDetector,探测烈焰轨道
Natura:Blazerail,1109,true,null,mods.natura.blocks.tech.BlazeRail,烈焰轨道
Natura:BrailActivator,1110,true,null,mods.natura.blocks.tech.BlazeRailPowered,触发烈焰轨道
Natura:NetherHopper,1111,true,null,mods.natura.blocks.tech.BlazeHopper,漏斗
Natura:NetherPressurePlate,1112,true,null,mods.natura.blocks.overrides.AlternatePressurePlate,压力板
Natura:NetherButton,1113,true,null,mods.natura.blocks.overrides.NetherrackButton,按钮
Natura:NetherLever,1114,true,null,mods.natura.blocks.overrides.NetherLever,拉杆
Natura:Thornvines,1115,true,null,mods.natura.blocks.crops.ThornVines,荊藤
Natura:Glowshroom,1116,true,null,mods.natura.blocks.crops.Glowshroom,绿色荧光菇
Natura:greenGlowshroom,1117,true,null,mods.natura.blocks.crops.LargeGlowshroom,绿色荧光菇
Natura:purpleGlowshroom,1118,true,null,mods.natura.blocks.crops.LargeGlowshroom,紫色荧光菇
Natura:blueGlowshroom,1119,true,null,mods.natura.blocks.crops.LargeGlowshroom,蓝色荧光菇
Natura:NetherBerryBush,1120,true,null,mods.natura.blocks.crops.NetherBerryBush,枯萎莓灌木
Natura:BerryBush,1121,true,null,mods.natura.blocks.crops.BerryBush,覆盆子灌木
Natura:N Crops,1122,true,null,mods.natura.blocks.crops.CropBlock,作物
Natura:Saguaro,1123,true,null,mods.natura.blocks.trees.SaguaroBlock,巨型仙人掌
Natura:Bluebells,1124,true,null,mods.natura.blocks.crops.FlowerBlock,蓝铃草
Natura:GrassBlock,1125,true,null,mods.natura.blocks.GrassBlock,修饰草地
Natura:GrassSlab,1126,true,null,mods.natura.blocks.GrassSlab,修饰草地台阶
Natura:Cloud,1127,true,null,mods.natura.blocks.CloudBlock,云
Natura:Rare Sapling,1128,true,null,mods.natura.blocks.trees.OverworldSapling,枫树树苗
Natura:florasapling,1129,true,null,mods.natura.blocks.trees.NSaplingBlock,红木树树苗
Natura:tree,1130,true,null,mods.natura.blocks.trees.TreeBlock,桉树原木
Natura:redwood,1131,true,null,mods.natura.blocks.trees.SimpleLog,红木树皮
Natura:willow,1132,true,null,mods.natura.blocks.trees.WillowBlock,柳树原木
Natura:bloodwood,1133,true,null,mods.natura.blocks.trees.LogTwoxTwo,血树
Natura:Rare Tree,1134,true,null,mods.natura.blocks.trees.OverworldTreeBlock,枫树原木
Natura:Dark Tree,1135,true,null,mods.natura.blocks.trees.DarkTreeBlock,黑暗树原木
Natura:floraleaves,1136,true,null,mods.natura.blocks.trees.NLeaves,红木树树叶
Natura:floraleavesnocolor,1137,true,null,mods.natura.blocks.trees.NLeavesNocolor,樱花树树叶
Natura:Rare Leaves,1138,true,null,mods.natura.blocks.trees.OverworldLeaves,枫树树叶
Natura:Dark Leaves,1139,true,null,mods.natura.blocks.trees.NLeavesDark,黑暗树树叶
Natura:planks,1140,true,null,mods.natura.blocks.trees.Planks,桉树木板
Natura:Natura.workbench,1141,true,null,mods.natura.blocks.overrides.AlternateWorkbench,工作台
Natura:Natura.bookshelf,1142,true,null,mods.natura.blocks.overrides.AlternateBookshelf,书架
Natura:stair.eucalyptus,1143,true,null,mods.natura.blocks.NStairs,桉树楼梯
Natura:stair.sakura,1144,true,null,mods.natura.blocks.NStairs,樱花树楼梯
Natura:stair.ghostwood,1145,true,null,mods.natura.blocks.NStairs,幽魂树楼梯
Natura:stair.redwood,1146,true,null,mods.natura.blocks.NStairs,红木树楼梯
Natura:stair.bloodwood,1147,true,null,mods.natura.blocks.NStairs,血树楼梯
Natura:stair.hopseed,1148,true,null,mods.natura.blocks.NStairs,车桑子树楼梯
Natura:stair.maple,1149,true,null,mods.natura.blocks.NStairs,枫树楼梯
Natura:stair.silverbell,1150,true,null,mods.natura.blocks.NStairs,银铃树楼梯
Natura:stair.amaranth,1151,true,null,mods.natura.blocks.NStairs,紫檀树楼梯
Natura:stair.tiger,1152,true,null,mods.natura.blocks.NStairs,核桃树楼梯
Natura:stair.willow,1153,true,null,mods.natura.blocks.NStairs,柳树楼梯
Natura:stair.darkwood,1154,true,null,mods.natura.blocks.NStairs,黑暗树楼梯
Natura:stair.fusewood,1155,true,null,mods.natura.blocks.NStairs,熔融树楼梯
Natura:plankSlab1,1156,true,null,mods.natura.blocks.NSlabBase,桉树台阶
Natura:plankSlab2,1157,true,null,mods.natura.blocks.NSlabBase,紫檀树台阶
Natura:trapdoor.eucalyptus,1158,true,null,mods.natura.blocks.NTrapdoor,桉树活板门
Natura:trapdoor.sakura,1159,true,null,mods.natura.blocks.NTrapdoor,樱花树活板门
Natura:trapdoor.ghostwood,1160,true,null,mods.natura.blocks.NTrapdoor,幽魂树活板门
Natura:trapdoor.redwood,1161,true,null,mods.natura.blocks.NTrapdoor,红木树活板门
Natura:trapdoor.bloodwood,1162,true,null,mods.natura.blocks.NTrapdoor,血树活板门
Natura:trapdoor.hopseed,1163,true,null,mods.natura.blocks.NTrapdoor,车桑子树活板门
Natura:trapdoor.maple,1164,true,null,mods.natura.blocks.NTrapdoor,枫树活板门
Natura:trapdoor.amaranth,1165,true,null,mods.natura.blocks.NTrapdoor,紫檀树活板门
Natura:trapdoor.silverbell,1166,true,null,mods.natura.blocks.NTrapdoor,银铃树活板门
Natura:trapdoor.tiger,1167,true,null,mods.natura.blocks.NTrapdoor,核桃树活板门
Natura:trapdoor.willow,1168,true,null,mods.natura.blocks.NTrapdoor,柳树活板门
Natura:trapdoor.darkwood,1169,true,null,mods.natura.blocks.NTrapdoor,黑暗树活板门
Natura:trapdoor.fusewood,1170,true,null,mods.natura.blocks.NTrapdoor,熔融树活板门
Natura:Natura.fence,1171,true,null,mods.natura.blocks.overrides.AlternateFence,桉树栅栏
Natura:fenceGate.eucalyptus,1172,true,null,mods.natura.blocks.NFenceGate,桉树栅栏门
Natura:fenceGate.sakura,1173,true,null,mods.natura.blocks.NFenceGate,樱花树栅栏门
Natura:fenceGate.ghostwood,1174,true,null,mods.natura.blocks.NFenceGate,幽魂树栅栏门
Natura:fenceGate.redwood,1175,true,null,mods.natura.blocks.NFenceGate,红木树栅栏门
Natura:fenceGate.bloodwood,1176,true,null,mods.natura.blocks.NFenceGate,血树栅栏门
Natura:fenceGate.hopseed,1177,true,null,mods.natura.blocks.NFenceGate,车桑子树栅栏门
Natura:fenceGate.maple,1178,true,null,mods.natura.blocks.NFenceGate,枫树栅栏门
Natura:fenceGate.amaranth,1179,true,null,mods.natura.blocks.NFenceGate,紫檀树栅栏门
Natura:fenceGate.silverbell,1180,true,null,mods.natura.blocks.NFenceGate,银铃树栅栏门
Natura:fenceGate.tiger,1181,true,null,mods.natura.blocks.NFenceGate,核桃树栅栏门
Natura:fenceGate.willow,1182,true,null,mods.natura.blocks.NFenceGate,柳树栅栏门
Natura:fenceGate.darkwood,1183,true,null,mods.natura.blocks.NFenceGate,黑暗树栅栏门
Natura:fenceGate.fusewood,1184,true,null,mods.natura.blocks.NFenceGate,熔融树栅栏门
Natura:pressureplate.eucalyptus,1185,true,null,mods.natura.blocks.NPressurePlate,桉树压力板
Natura:pressureplate.sakura,1186,true,null,mods.natura.blocks.NPressurePlate,樱花树压力板
Natura:pressureplate.ghostwood,1187,true,null,mods.natura.blocks.NPressurePlate,幽魂树压力板
Natura:pressureplate.redwood,1188,true,null,mods.natura.blocks.NPressurePlate,红木树压力板
Natura:pressureplate.bloodwood,1189,true,null,mods.natura.blocks.NPressurePlate,血树压力板
Natura:pressureplate.hopseed,1190,true,null,mods.natura.blocks.NPressurePlate,车桑子树压力板
Natura:pressureplate.maple,1191,true,null,mods.natura.blocks.NPressurePlate,枫树压力板
Natura:pressureplate.amaranth,1192,true,null,mods.natura.blocks.NPressurePlate,紫檀树压力板
Natura:pressureplate.silverbell,1193,true,null,mods.natura.blocks.NPressurePlate,银铃树压力板
Natura:pressureplate.tiger,1194,true,null,mods.natura.blocks.NPressurePlate,核桃树压力板
Natura:pressureplate.willow,1195,true,null,mods.natura.blocks.NPressurePlate,柳树压力板
Natura:pressureplate.darkwood,1196,true,null,mods.natura.blocks.NPressurePlate,黑暗树压力板
Natura:pressureplate.fusewood,1197,true,null,mods.natura.blocks.NPressurePlate,熔融树压力板
Natura:button.eucalyptus,1198,true,null,mods.natura.blocks.NButton,桉树按钮
Natura:button.sakura,1199,true,null,mods.natura.blocks.NButton,樱花树按钮
Natura:button.ghostwood,1200,true,null,mods.natura.blocks.NButton,幽魂树按钮
Natura:button.redwood,1201,true,null,mods.natura.blocks.NButton,红木树按钮
Natura:button.bloodwood,1202,true,null,mods.natura.blocks.NButton,血树按钮
Natura:button.hopseed,1203,true,null,mods.natura.blocks.NButton,车桑子树按钮
Natura:button.maple,1204,true,null,mods.natura.blocks.NButton,枫树按钮
Natura:button.amaranth,1205,true,null,mods.natura.blocks.NButton,紫檀树按钮
Natura:button.silverbell,1206,true,null,mods.natura.blocks.NButton,银铃树按钮
Natura:button.tiger,1207,true,null,mods.natura.blocks.NButton,核桃树按钮
Natura:button.willow,1208,true,null,mods.natura.blocks.NButton,柳树按钮
Natura:button.darkwood,1209,true,null,mods.natura.blocks.NButton,黑暗树按钮
Natura:button.fusewood,1210,true,null,mods.natura.blocks.NButton,熔融树按钮
Natura:door.redwood,1211,true,null,mods.natura.blocks.trees.NDoor,红木门
Natura:door.eucalyptus,1212,true,null,mods.natura.blocks.trees.NDoor,桉树门
Natura:door.hopseed,1213,true,null,mods.natura.blocks.trees.NDoor,车桑子树门
Natura:door.sakura,1214,true,null,mods.natura.blocks.trees.NDoor,樱花树门
Natura:door.ghostwood,1215,true,null,mods.natura.blocks.trees.NDoor,幽魂树门
Natura:door.bloodwood,1216,true,null,mods.natura.blocks.trees.NDoor,血树门
Natura:door.redwoodbark,1217,true,null,mods.natura.blocks.trees.NDoor,红木树皮门
BiomesOPlenty:mud,1218,true,null,biomesoplenty.common.blocks.BlockMud,泥巴
BiomesOPlenty:driedDirt,1219,true,null,biomesoplenty.common.blocks.BlockBOPGeneric,干燥泥土
BiomesOPlenty:rocks,1220,true,null,biomesoplenty.common.blocks.BlockBOPRocks,石灰岩
BiomesOPlenty:ash,1221,true,null,biomesoplenty.common.blocks.BlockAsh,灰烬块
BiomesOPlenty:flesh,1222,true,null,biomesoplenty.common.blocks.BlockFlesh,肉块
BiomesOPlenty:plants,1223,true,null,biomesoplenty.common.blocks.BlockBOPPlant,枯萎草
BiomesOPlenty:flowers,1224,true,null,biomesoplenty.common.blocks.BlockBOPFlower,苜蓿
BiomesOPlenty:flowers2,1225,true,null,biomesoplenty.common.blocks.BlockBOPFlower2,粉木槿
BiomesOPlenty:stoneFormations,1226,true,null,biomesoplenty.common.blocks.BlockStoneFormations,石笋
BiomesOPlenty:mushrooms,1227,true,null,biomesoplenty.common.blocks.BlockBOPMushroom,毒菌
BiomesOPlenty:willow,1228,true,null,biomesoplenty.common.blocks.BlockWillow,柳树
BiomesOPlenty:ivy,1229,true,null,biomesoplenty.common.blocks.BlockIvy,藤蔓
BiomesOPlenty:treeMoss,1230,true,null,biomesoplenty.common.blocks.BlockTreeMoss,树藓
BiomesOPlenty:flowerVine,1231,true,null,biomesoplenty.common.blocks.BlockFlowerVine,开花藤蔓
BiomesOPlenty:wisteria,1232,true,null,biomesoplenty.common.blocks.BlockWisteria,紫藤
BiomesOPlenty:lilyBop,1233,true,null,biomesoplenty.common.blocks.BlockBOPLilypad,大型睡莲
BiomesOPlenty:foliage,1234,true,null,biomesoplenty.common.blocks.BlockBOPFoliage,浮萍
BiomesOPlenty:fruitBop,1235,true,null,biomesoplenty.common.blocks.BlockBOPFruit,苹果
BiomesOPlenty:turnip,1236,true,null,biomesoplenty.common.blocks.BlockTurnip,芜青
BiomesOPlenty:coral1,1237,true,null,biomesoplenty.common.blocks.BlockBOPCoral,巨藻
BiomesOPlenty:coral2,1238,true,null,biomesoplenty.common.blocks.BlockBOPCoral,海藻
BiomesOPlenty:ashStone,1239,true,null,biomesoplenty.common.blocks.BlockBOPGeneric,火山灰岩
BiomesOPlenty:hardIce,1240,true,null,biomesoplenty.common.blocks.BlockBOPGeneric,硬化冰块
BiomesOPlenty:appleLeaves,1241,true,null,biomesoplenty.common.blocks.BlockBOPAppleLeaves,苹果树叶
BiomesOPlenty:persimmonLeaves,1242,true,null,biomesoplenty.common.blocks.BlockBOPPersimmonLeaves,柿子树叶
BiomesOPlenty:moss,1243,true,null,biomesoplenty.common.blocks.BlockMoss,苔藓
BiomesOPlenty:bamboo,1244,true,null,biomesoplenty.common.blocks.BlockBamboo,竹子
BiomesOPlenty:mudBricks,1245,true,null,biomesoplenty.common.blocks.BlockBOPGeneric,泥巴砖块
BiomesOPlenty:originGrass,1246,true,null,biomesoplenty.common.blocks.BlockOriginGrass,草苗
BiomesOPlenty:longGrass,1247,true,null,biomesoplenty.common.blocks.BlockLongGrass,深草
BiomesOPlenty:overgrownNetherrack,1248,true,null,biomesoplenty.common.blocks.BlockOvergrownNetherrack,地狱苔石
BiomesOPlenty:bopGrass,1249,true,null,biomesoplenty.common.blocks.BlockBOPGrass,幽灵苔藓
BiomesOPlenty:newBopGrass,1250,true,null,biomesoplenty.common.blocks.BlockBOPNewGrass,肥沃草块
BiomesOPlenty:newBopDirt,1251,true,null,biomesoplenty.common.blocks.BlockBOPNewDirt,肥沃土
BiomesOPlenty:newBopFarmland,1252,true,null,biomesoplenty.common.blocks.BlockBOPNewFarmland,肥沃耕地
BiomesOPlenty:logs1,1253,true,null,biomesoplenty.common.blocks.BlockBOPLog,神圣橡木原木
BiomesOPlenty:logs2,1254,true,null,biomesoplenty.common.blocks.BlockBOPLog,空灵树原木
BiomesOPlenty:logs3,1255,true,null,biomesoplenty.common.blocks.BlockBOPLog,红杉原木
BiomesOPlenty:logs4,1256,true,null,biomesoplenty.common.blocks.BlockBOPLog,松树原木
BiomesOPlenty:leaves1,1257,true,null,biomesoplenty.common.blocks.BlockBOPLeaves,黄色秋天树叶
BiomesOPlenty:leaves2,1258,true,null,biomesoplenty.common.blocks.BlockBOPLeaves,垂死树叶
BiomesOPlenty:leaves3,1259,true,null,biomesoplenty.common.blocks.BlockBOPLeaves,起源树树叶
BiomesOPlenty:leaves4,1260,true,null,biomesoplenty.common.blocks.BlockBOPLeaves,地狱皮树叶
BiomesOPlenty:petals,1261,true,null,biomesoplenty.common.blocks.BlockBOPPetals,巨大红色花
BiomesOPlenty:saplings,1262,true,null,biomesoplenty.common.blocks.BlockBOPSapling,苹果树苗
BiomesOPlenty:colorizedSaplings,1263,true,null,biomesoplenty.common.blocks.BlockBOPColorizedSapling,神圣橡树树苗
BiomesOPlenty:hardSand,1264,true,null,biomesoplenty.common.blocks.BlockBOPGeneric,硬化沙子
BiomesOPlenty:hardDirt,1265,true,null,biomesoplenty.common.blocks.BlockBOPGeneric,硬化泥土
BiomesOPlenty:biomeBlock,1266,true,null,biomesoplenty.common.blocks.BlockBOPGeneric,生态群系源质矿石
BiomesOPlenty:crystal,1267,true,null,biomesoplenty.common.blocks.BlockBOPGeneric,仙域水晶
BiomesOPlenty:gemOre,1268,true,null,biomesoplenty.common.blocks.BlockBOPGems,紫晶矿石
BiomesOPlenty:cragRock,1269,true,null,biomesoplenty.common.blocks.BlockBOPGeneric,碎岩
BiomesOPlenty:hive,1270,true,null,biomesoplenty.common.blocks.BlockHive,蜂窝块
BiomesOPlenty:honeyBlock,1271,true,null,biomesoplenty.common.blocks.BlockHoney,蜂蜜块
BiomesOPlenty:bones,1272,true,null,biomesoplenty.common.blocks.BlockBones,一小截骨头
BiomesOPlenty:grave,1273,true,null,biomesoplenty.common.blocks.BlockGrave,坟墓
BiomesOPlenty:planks,1274,true,null,biomesoplenty.common.blocks.BlockBOPPlank,神圣橡木木板
BiomesOPlenty:woodenSingleSlab1,1275,true,null,biomesoplenty.common.blocks.BlockBOPSlab,神圣橡木台阶
BiomesOPlenty:woodenDoubleSlab1,1276,true,null,biomesoplenty.common.blocks.BlockBOPSlab,神圣橡木台阶
BiomesOPlenty:woodenSingleSlab2,1277,true,null,biomesoplenty.common.blocks.BlockBOPSlab,红杉台阶
BiomesOPlenty:woodenDoubleSlab2,1278,true,null,biomesoplenty.common.blocks.BlockBOPSlab,红杉台阶
BiomesOPlenty:stoneSingleSlab,1279,true,null,biomesoplenty.common.blocks.BlockBOPSlab,泥砖台阶
BiomesOPlenty:stoneDoubleSlab,1280,true,null,biomesoplenty.common.blocks.BlockBOPSlab,泥砖台阶
BiomesOPlenty:sacredoakStairs,1281,true,null,biomesoplenty.common.blocks.BlockBOPStairs,神圣橡木楼梯
BiomesOPlenty:cherryStairs,1282,true,null,biomesoplenty.common.blocks.BlockBOPStairs,樱桃木楼梯
BiomesOPlenty:darkStairs,1283,true,null,biomesoplenty.common.blocks.BlockBOPStairs,黑暗木楼梯
BiomesOPlenty:firStairs,1284,true,null,biomesoplenty.common.blocks.BlockBOPStairs,杉木楼梯
BiomesOPlenty:etherealStairs,1285,true,null,biomesoplenty.common.blocks.BlockBOPStairs,空灵木楼梯
BiomesOPlenty:magicStairs,1286,true,null,biomesoplenty.common.blocks.BlockBOPStairs,魔法木楼梯
BiomesOPlenty:mangroveStairs,1287,true,null,biomesoplenty.common.blocks.BlockBOPStairs,红树木楼梯
BiomesOPlenty:palmStairs,1288,true,null,biomesoplenty.common.blocks.BlockBOPStairs,棕榈木楼梯
BiomesOPlenty:redwoodStairs,1289,true,null,biomesoplenty.common.blocks.BlockBOPStairs,红杉木楼梯
BiomesOPlenty:willowStairs,1290,true,null,biomesoplenty.common.blocks.BlockBOPStairs,柳树木楼梯
BiomesOPlenty:pineStairs,1291,true,null,biomesoplenty.common.blocks.BlockBOPStairs,松树木楼梯
BiomesOPlenty:hellBarkStairs,1292,true,null,biomesoplenty.common.blocks.BlockBOPStairs,地狱皮木楼梯
