Name,ID,Has Block,Mod,Class,Display Name
BiblioWoodsNatura:BiblioWoodSeat,2931,true,BiblioWoodsNatura,jds.bibliowood.naturawood.blocks.ItemSeat,血树座椅
BiblioWoodsNatura:BiblioWoodMapFrame,2932,true,BiblioWoodsNatura,jds.bibliowood.naturawood.blocks.ItemMapFrame,血树地图框架
BiblioWoodsNatura:BiblioWoodFancySign,2933,true,BiblioWoodsNatura,jds.bibliowood.naturawood.blocks.ItemFancySign,血树精致木牌
BiblioWoodsNatura:BiblioWoodFancyWorkbench,2934,true,BiblioWoodsNatura,jds.bibliowood.naturawood.blocks.ItemFancyWorkbench,血树精致工作台
BiblioWoodsNatura:BiblioWoodClock,2935,true,BiblioWoodsNatura,jds.bibliowood.naturawood.blocks.ItemClock,血树时钟
BiblioWoodsNatura:BiblioWoodPaintingT0,2936,true,BiblioWoodsNatura,jds.bibliowood.naturawood.blocks.ItemPaintingFrameT0,血树画框
BiblioWoodsNatura:BiblioWoodPaintingT1,2937,true,BiblioWoodsNatura,jds.bibliowood.naturawood.blocks.ItemPaintingFrameT1,血树画框
BiblioWoodsNatura:BiblioWoodPaintingT2,2938,true,BiblioWoodsNatura,jds.bibliowood.naturawood.blocks.ItemPaintingFrameT2,血树画框
BiblioWoodsNatura:BiblioWoodPaintingT3,2939,true,BiblioWoodsNatura,jds.bibliowood.naturawood.blocks.ItemPaintingFrameT3,血树画框
BiblioWoodsNatura:BiblioWoodPaintingT4,2940,true,BiblioWoodsNatura,jds.bibliowood.naturawood.blocks.ItemPaintingFrameT4,血树画框
Botany:flower,2941,true,Botany,net.minecraft.item.ItemBlock,花
Botany:plant,2942,true,Botany,binnie.botany.gardening.ItemWeed,杂草
Botany:soil,2943,true,Botany,binnie.botany.gardening.ItemSoil,普通花土
Botany:loam,2944,true,Botany,binnie.botany.gardening.ItemSoil,肥沃花土
Botany:flowerbed,2945,true,Botany,binnie.botany.gardening.ItemSoil,花床
Botany:soilNoWeed,2946,true,Botany,binnie.botany.gardening.ItemSoil,普通花土
Botany:loamNoWeed,2947,true,Botany,binnie.botany.gardening.ItemSoil,肥沃花土
Botany:flowerbedNoWeed,2948,true,Botany,binnie.botany.gardening.ItemSoil,花床
Botany:ceramic,2949,true,Botany,binnie.core.block.ItemMetadata,陶瓷块
Botany:stained,2950,true,Botany,binnie.core.block.ItemMetadata,染色玻璃
Botany:ceramicPattern,2951,true,Botany,binnie.core.block.ItemMetadata,陶瓷块
Botany:ceramicBrick,2952,true,Botany,binnie.core.block.ItemMetadata,瓷砖
Genetics:machine,2953,true,Genetics,binnie.core.machines.ItemMachine,基因分离器
Genetics:labMachine,2954,true,Genetics,binnie.core.machines.ItemMachine,实验台
Genetics:advMachine,2955,true,Genetics,binnie.core.machines.ItemMachine,基因拼接器
BloodArsenal:blood_stone,2956,true,BloodArsenal,com.arc.bloodarsenal.common.items.block.BloodStoneBlock,空白血石块
BloodArsenal:blood_tnt,2957,true,BloodArsenal,net.minecraft.item.ItemBlock,血之TNT
BloodArsenal:blood_stained_glass,2958,true,BloodArsenal,net.minecraft.item.ItemBlock,染血玻璃
BloodArsenal:blood_infused_wood,2959,true,BloodArsenal,net.minecraft.item.ItemBlock,注血原木
BloodArsenal:blood_infused_planks,2960,true,BloodArsenal,net.minecraft.item.ItemBlock,注血木板
BloodArsenal:blood_stained_ice,2961,true,BloodArsenal,net.minecraft.item.ItemBlock,染血冰块
BloodArsenal:blood_stained_ice_packed,2962,true,BloodArsenal,net.minecraft.item.ItemBlock,染血浮冰
BloodArsenal:blood_infused_iron_block,2963,true,BloodArsenal,net.minecraft.item.ItemBlock,注血铁块
BloodArsenal:blood_cake,2964,true,BloodArsenal,net.minecraft.item.ItemBlock,血之蛋糕
BloodArsenal:blood_torch,2965,true,BloodArsenal,net.minecraft.item.ItemBlock,血之火把
BloodArsenal:blood_infused_glowstone,2966,true,BloodArsenal,net.minecraft.item.ItemBlock,注血萤石
BloodArsenal:blood_lamp,2967,true,BloodArsenal,net.minecraft.item.ItemBlock,注血灯
BloodArsenal:blood_infused_diamond_block,2968,true,BloodArsenal,net.minecraft.item.ItemBlock,注血钻石块
BloodArsenal:portable_altar,2969,true,BloodArsenal,com.arc.bloodarsenal.common.items.block.PortableAltarBlock,可携式祭坛
BloodArsenal:life_infuser,2970,true,BloodArsenal,net.minecraft.item.ItemBlock,生命注入器
BloodArsenal:compacter,2971,true,BloodArsenal,net.minecraft.item.ItemBlock,灵魂压缩器
BloodArsenal:lp_materializer,2972,true,BloodArsenal,net.minecraft.item.ItemBlock,生命能量具现器
BloodArsenal:compacted_mrs,2973,true,BloodArsenal,com.arc.bloodarsenal.common.items.block.CompactedMRSBlock,压缩的主仪式石
BloodArsenal:block_burned_string,2974,true,BloodArsenal,net.minecraft.item.ItemBlock,血灼之线
boxplusplus:tile.boxplusplus_SpaceExtend,2975,true,boxplusplus,net.minecraft.item.ItemBlock,空间延展机械方块
boxplusplus:tile.boxplusplus_SpaceConstraint,2976,true,boxplusplus,net.minecraft.item.ItemBlock,空间约束机械方块
boxplusplus:tile.boxplusplus_SpaceCompress,2977,true,boxplusplus,net.minecraft.item.ItemBlock,空间压缩机械方块
boxplusplus:tile.boxplusplus_SpaceWall,2978,true,boxplusplus,net.minecraft.item.ItemBlock,空间隔离机械方块
boxplusplus:tile.boxplusplus_BoxRing1,2979,true,boxplusplus,net.minecraft.item.ItemBlock,外环约束核心
boxplusplus:tile.boxplusplus_BoxRing2,2980,true,boxplusplus,net.minecraft.item.ItemBlock,外环约束核心Pro
boxplusplus:tile.boxplusplus_BoxRing3,2981,true,boxplusplus,net.minecraft.item.ItemBlock,微缩星河
boxplusplus:boxplusplus_boxmoduleplus,2982,true,boxplusplus,com.silvermoon.boxplusplus.common.items.IB_BoxModule,原子操控爪
boxplusplus:boxplusplus_boxmodule,2983,true,boxplusplus,com.silvermoon.boxplusplus.common.items.IB_BoxModule,确定性原理
BuildCraft|Robotics:zonePlan,2984,true,BuildCraft|Robotics,buildcraft.core.lib.items.ItemBlockBuildCraft,区域规划机
BuildCraft|Robotics:requester,2985,true,BuildCraft|Robotics,buildcraft.core.lib.items.ItemBlockBuildCraft,请求机
CarpentersBlocks:blockCarpentersBlock,2986,true,CarpentersBlocks,net.minecraft.item.ItemBlock,木匠方块
CarpentersBlocks:blockCarpentersBarrier,2987,true,CarpentersBlocks,net.minecraft.item.ItemBlock,木匠栅栏
CarpentersBlocks:blockCarpentersBed,2988,true,CarpentersBlocks,net.minecraft.item.ItemBlock,木匠床
CarpentersBlocks:blockCarpentersButton,2989,true,CarpentersBlocks,com.carpentersblocks.block.ItemBlockSided,木匠按钮
CarpentersBlocks:blockCarpentersCollapsibleBlock,2990,true,CarpentersBlocks,net.minecraft.item.ItemBlock,木匠折叠方块
CarpentersBlocks:blockCarpentersDaylightSensor,2991,true,CarpentersBlocks,com.carpentersblocks.block.ItemBlockSided,木匠阳光传感器
CarpentersBlocks:blockCarpentersDoor,2992,true,CarpentersBlocks,net.minecraft.item.ItemBlock,木匠门
CarpentersBlocks:blockCarpentersFlowerPot,2993,true,CarpentersBlocks,net.minecraft.item.ItemBlock,木匠花盆
CarpentersBlocks:blockCarpentersGarageDoor,2994,true,CarpentersBlocks,net.minecraft.item.ItemBlock,木匠卷闸门
CarpentersBlocks:blockCarpentersGate,2995,true,CarpentersBlocks,net.minecraft.item.ItemBlock,木匠栅栏门
CarpentersBlocks:blockCarpentersHatch,2996,true,CarpentersBlocks,net.minecraft.item.ItemBlock,木匠活板门
CarpentersBlocks:blockCarpentersLadder,2997,true,CarpentersBlocks,net.minecraft.item.ItemBlock,木匠梯子
CarpentersBlocks:blockCarpentersLever,2998,true,CarpentersBlocks,com.carpentersblocks.block.ItemBlockSided,木匠拉杆
CarpentersBlocks:blockCarpentersPressurePlate,2999,true,CarpentersBlocks,com.carpentersblocks.block.ItemBlockSided,木匠压力盘
CarpentersBlocks:blockCarpentersSafe,3000,true,CarpentersBlocks,net.minecraft.item.ItemBlock,木匠保险箱
CarpentersBlocks:blockCarpentersSlope,3001,true,CarpentersBlocks,com.carpentersblocks.block.ItemBlockCarpentersSlope,木匠楔形斜坡
CarpentersBlocks:blockCarpentersStairs,3002,true,CarpentersBlocks,net.minecraft.item.ItemBlock,木匠楼梯
CarpentersBlocks:blockCarpentersTorch,3003,true,CarpentersBlocks,com.carpentersblocks.block.ItemBlockSided,木匠火把
catwalks:sturdy_rail,3004,true,catwalks,net.minecraft.item.ItemBlock,坚实铁轨
catwalks:sturdy_rail_powered,3005,true,catwalks,net.minecraft.item.ItemBlock,坚实动力铁轨
catwalks:sturdy_rail_detector,3006,true,catwalks,net.minecraft.item.ItemBlock,坚实检测铁轨
catwalks:sturdy_rail_activator,3007,true,catwalks,net.minecraft.item.ItemBlock,坚实激活铁轨
catwalks:support_column,3008,true,catwalks,com.thecodewarrior.catwalks.item.ItemBlockSupportColumn,支柱
catwalks:scaffold,3009,true,catwalks,com.thecodewarrior.catwalks.item.ItemBlockScaffold,脚手架
catwalks:catwalk_lit_tape,3010,true,catwalks,net.minecraft.item.ItemBlock,栈桥
catwalks:catwalk_lit,3011,true,catwalks,net.minecraft.item.ItemBlock,栈桥
catwalks:catwalk_lit_nobottom_tape,3012,true,catwalks,net.minecraft.item.ItemBlock,栈桥
catwalks:catwalk_lit_nobottom,3013,true,catwalks,net.minecraft.item.ItemBlock,栈桥
catwalks:catwalk_unlit_tape,3014,true,catwalks,net.minecraft.item.ItemBlock,栈桥
catwalks:catwalk_unlit,3015,true,catwalks,net.minecraft.item.ItemBlock,栈桥
catwalks:catwalk_unlit_nobottom_tape,3016,true,catwalks,net.minecraft.item.ItemBlock,栈桥
catwalks:catwalk_unlit_nobottom,3017,true,catwalks,net.minecraft.item.ItemBlock,栈桥
catwalks:cagedLadder_north_lit_nobottom_tape,3018,true,catwalks,net.minecraft.item.ItemBlock,笼式扶梯
catwalks:cagedLadder_north_lit_nobottom,3019,true,catwalks,net.minecraft.item.ItemBlock,笼式扶梯
catwalks:cagedLadder_north_lit_tape,3020,true,catwalks,net.minecraft.item.ItemBlock,笼式扶梯
catwalks:cagedLadder_north_lit,3021,true,catwalks,net.minecraft.item.ItemBlock,笼式扶梯
catwalks:cagedLadder_north_unlit_nobottom_tape,3022,true,catwalks,net.minecraft.item.ItemBlock,笼式扶梯
catwalks:cagedLadder_north_unlit_nobottom,3023,true,catwalks,net.minecraft.item.ItemBlock,笼式扶梯
catwalks:cagedLadder_north_unlit_tape,3024,true,catwalks,net.minecraft.item.ItemBlock,笼式扶梯
catwalks:cagedLadder_north_unlit,3025,true,catwalks,net.minecraft.item.ItemBlock,笼式扶梯
catwalks:cagedLadder_south_lit_nobottom_tape,3026,true,catwalks,net.minecraft.item.ItemBlock,笼式扶梯
catwalks:cagedLadder_south_lit_nobottom,3027,true,catwalks,net.minecraft.item.ItemBlock,笼式扶梯
catwalks:cagedLadder_south_lit_tape,3028,true,catwalks,net.minecraft.item.ItemBlock,笼式扶梯
catwalks:cagedLadder_south_lit,3029,true,catwalks,net.minecraft.item.ItemBlock,笼式扶梯
catwalks:cagedLadder_south_unlit_nobottom_tape,3030,true,catwalks,net.minecraft.item.ItemBlock,笼式扶梯
catwalks:cagedLadder_south_unlit_nobottom,3031,true,catwalks,net.minecraft.item.ItemBlock,笼式扶梯
catwalks:cagedLadder_south_unlit_tape,3032,true,catwalks,net.minecraft.item.ItemBlock,笼式扶梯
catwalks:cagedLadder_south_unlit,3033,true,catwalks,net.minecraft.item.ItemBlock,笼式扶梯
catwalks:cagedLadder_west_lit_nobottom_tape,3034,true,catwalks,net.minecraft.item.ItemBlock,笼式扶梯
catwalks:cagedLadder_west_lit_nobottom,3035,true,catwalks,net.minecraft.item.ItemBlock,笼式扶梯
catwalks:cagedLadder_west_lit_tape,3036,true,catwalks,net.minecraft.item.ItemBlock,笼式扶梯
catwalks:cagedLadder_west_lit,3037,true,catwalks,net.minecraft.item.ItemBlock,笼式扶梯
catwalks:cagedLadder_west_unlit_nobottom_tape,3038,true,catwalks,net.minecraft.item.ItemBlock,笼式扶梯
catwalks:cagedLadder_west_unlit_nobottom,3039,true,catwalks,net.minecraft.item.ItemBlock,笼式扶梯
catwalks:cagedLadder_west_unlit_tape,3040,true,catwalks,net.minecraft.item.ItemBlock,笼式扶梯
catwalks:cagedLadder_west_unlit,3041,true,catwalks,net.minecraft.item.ItemBlock,笼式扶梯
catwalks:cagedLadder_east_lit_nobottom_tape,3042,true,catwalks,net.minecraft.item.ItemBlock,笼式扶梯
catwalks:cagedLadder_east_lit_nobottom,3043,true,catwalks,net.minecraft.item.ItemBlock,笼式扶梯
catwalks:cagedLadder_east_lit_tape,3044,true,catwalks,net.minecraft.item.ItemBlock,笼式扶梯
catwalks:cagedLadder_east_lit,3045,true,catwalks,net.minecraft.item.ItemBlock,笼式扶梯
catwalks:cagedLadder_east_unlit_nobottom_tape,3046,true,catwalks,net.minecraft.item.ItemBlock,笼式扶梯
catwalks:cagedLadder_east_unlit_nobottom,3047,true,catwalks,net.minecraft.item.ItemBlock,笼式扶梯
catwalks:cagedLadder_east_unlit_tape,3048,true,catwalks,net.minecraft.item.ItemBlock,笼式扶梯
catwalks:cagedLadder_east_unlit,3049,true,catwalks,net.minecraft.item.ItemBlock,笼式扶梯
compactkineticgenerators:BlockCkg,3050,true,compactkineticgenerators,com.lulan.compactkineticgenerators.block.ItemBlockCkg,低阶风力动能发生机
computronics:computronics.ironNoteBlock,3051,true,computronics,net.minecraft.item.ItemBlock,铁音符盒
computronics:computronics.audioCable,3052,true,computronics,net.minecraft.item.ItemBlock,音频线
computronics:computronics.speaker,3053,true,computronics,net.minecraft.item.ItemBlock,扩音器
computronics:computronics.tapeReader,3054,true,computronics,net.minecraft.item.ItemBlock,磁带机
computronics:computronics.camera,3055,true,computronics,net.minecraft.item.ItemBlock,摄像头
computronics:computronics.chatBox,3056,true,computronics,pl.asie.computronics.item.block.ItemBlockWithSpecialText,聊天盒
computronics:computronics.cipher,3057,true,computronics,net.minecraft.item.ItemBlock,加密机
computronics:computronics.cipher_advanced,3058,true,computronics,pl.asie.computronics.item.block.ItemBlockWithSpecialText,高级加密机
computronics:computronics.radar,3059,true,computronics,net.minecraft.item.ItemBlock,雷达
computronics:computronics.colorfulLamp,3060,true,computronics,net.minecraft.item.ItemBlock,彩灯
computronics:computronics.locomotiveRelay,3061,true,computronics,net.minecraft.item.ItemBlock,数字机车中继器
computronics:computronics.digitalReceiverBox,3062,true,computronics,pl.asie.computronics.integration.railcraft.item.ItemBlockSignalBox,数字信号接收器
computronics:computronics.digitalControllerBox,3063,true,computronics,pl.asie.computronics.integration.railcraft.item.ItemBlockSignalBox,数字信号控制器
computronics:computronics.detector,3064,true,computronics,net.minecraft.item.ItemBlock,检测器 - 数字
computronics:computronics.ticketMachine,3065,true,computronics,net.minecraft.item.ItemBlock,售票机
computronics:computronics.speechBox,3066,true,computronics,net.minecraft.item.ItemBlock,语音盒
DraconicEvolution:xRayBlock,3067,true,DraconicEvolution,net.minecraft.item.ItemBlock,透视方块
DraconicEvolution:weatherController,3068,true,DraconicEvolution,net.minecraft.item.ItemBlock,气象控制器
DraconicEvolution:sunDial,3069,true,DraconicEvolution,net.minecraft.item.ItemBlock,日晷
DraconicEvolution:draconiumOre,3070,true,DraconicEvolution,net.minecraft.item.ItemBlock,龙矿
DraconicEvolution:grinder,3071,true,DraconicEvolution,net.minecraft.item.ItemBlock,怪物粉碎机
DraconicEvolution:potentiometer,3072,true,DraconicEvolution,net.minecraft.item.ItemBlock,电位器
DraconicEvolution:rainSensor,3073,true,DraconicEvolution,net.minecraft.item.ItemBlock,雨水传感器
DraconicEvolution:particleGenerator,3074,true,DraconicEvolution,net.minecraft.item.ItemBlock,粒子发生器
DraconicEvolution:playerDetector,3075,true,DraconicEvolution,net.minecraft.item.ItemBlock,玩家探测器
DraconicEvolution:playerDetectorAdvanced,3076,true,DraconicEvolution,net.minecraft.item.ItemBlock,高级玩家探测器
DraconicEvolution:energyInfuser,3077,true,DraconicEvolution,net.minecraft.item.ItemBlock,能量注入器
DraconicEvolution:customSpawner,3078,true,DraconicEvolution,net.minecraft.item.ItemBlock,稳定刷怪笼
DraconicEvolution:generator,3079,true,DraconicEvolution,net.minecraft.item.ItemBlock,发电机
DraconicEvolution:energyStorageCore,3080,true,DraconicEvolution,net.minecraft.item.ItemBlock,能量核心
DraconicEvolution:earth,3081,true,DraconicEvolution,net.minecraft.item.ItemBlock,地
DraconicEvolution:draconium,3082,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.itemblocks.DraconiumItemBlock,龙块
DraconicEvolution:invisibleMultiblock,3083,true,DraconicEvolution,net.minecraft.item.ItemBlock,能量核心(隐藏)
DraconicEvolution:energyPylon,3084,true,DraconicEvolution,net.minecraft.item.ItemBlock,能量塔
DraconicEvolution:placedItem,3085,true,DraconicEvolution,net.minecraft.item.ItemBlock,tile.draconicevolution:placedItem.name
DraconicEvolution:safetyFlame,3086,true,DraconicEvolution,net.minecraft.item.ItemBlock,tile.draconicevolution:safetyFlame.name
DraconicEvolution:cKeyStone,3087,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.itemblocks.CKeyStoneItemBlock,创造锁
DraconicEvolution:dissEnchanter,3088,true,DraconicEvolution,net.minecraft.item.ItemBlock,祛魔台
DraconicEvolution:teleporterStand,3089,true,DraconicEvolution,net.minecraft.item.ItemBlock,错位宝石底座
DraconicEvolution:draconiumChest,3090,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.itemblocks.DraconiumChestItemBlock,龙箱
DraconicEvolution:draconicBlock,3091,true,DraconicEvolution,net.minecraft.item.ItemBlock,觉醒龙块
DraconicEvolution:energyCrystal,3092,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.itemblocks.EnergyCrystalItemBlock,能量中继器
DraconicEvolution:infusedObsidian,3093,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.InfusedObsidian.InfusedObsidianItemBlock,注入龙力的黑曜石
DraconicEvolution:dislocatorReceptacle,3094,true,DraconicEvolution,net.minecraft.item.ItemBlock,错位容器
DraconicEvolution:portal,3095,true,DraconicEvolution,net.minecraft.item.ItemBlock,门
DraconicEvolution:reactorCore,3096,true,DraconicEvolution,net.minecraft.item.ItemBlock,反应堆核心
DraconicEvolution:flowGate,3097,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.itemblocks.ItemBlockFrowGate,能量阀门
DraconicEvolution:reactorStabilizer,3098,true,DraconicEvolution,net.minecraft.item.ItemBlock,反应堆稳定器
DraconicEvolution:reactorEnergyInjector,3099,true,DraconicEvolution,net.minecraft.item.ItemBlock,反应堆能量喷射器
DraconicEvolution:chaosCrystal,3100,true,DraconicEvolution,net.minecraft.item.ItemBlock,混沌晶体
DraconicEvolution:upgradeModifier,3101,true,DraconicEvolution,net.minecraft.item.ItemBlock,升级调整器
DraconicEvolution:longRangeDislocator,3102,true,DraconicEvolution,com.brandon3055.draconicevolution.common.blocks.itemblocks.LRDItemBlock,长距离错位宝石
DraconicEvolution:chaosShardAtmos,3103,true,DraconicEvolution,net.minecraft.item.ItemBlock,tile.draconicevolution:chaosShardAtmos.name
EnderZoo:blockConfusingCharge,3104,true,EnderZoo,net.minecraft.item.ItemBlock,混乱炸药
EnderZoo:blockEnderCharge,3105,true,EnderZoo,net.minecraft.item.ItemBlock,末影炸药
EnderZoo:blockConcussionCharge,3106,true,EnderZoo,net.minecraft.item.ItemBlock,震荡炸药
ForgeRelocation:relocation.blockmovingrow,3107,true,ForgeRelocation,mrtjp.core.block.ItemBlockCore,tile.relocation.blockmovingrow|0.name
MCFrames:mcframes.motor,3108,true,MCFrames,mrtjp.core.block.ItemBlockCore,Debug框架电机
MCFrames:mcframes.frame,3109,true,MCFrames,mrtjp.mcframes.ItemBlockFrame,框架
gadomancy:BlockStickyJar,3110,true,gadomancy,net.minecraft.item.ItemBlock,粘性罐子
gadomancy:BlockArcaneDropper,3111,true,gadomancy,net.minecraft.item.ItemBlock,奥术投掷器
gadomancy:BlockInfusionClaw,3112,true,gadomancy,net.minecraft.item.ItemBlock,注魔爪
gadomancy:BlockRemoteJar,3113,true,gadomancy,makeo.gadomancy.common.items.ItemBlockRemoteJar,镜像罐子
gadomancy:BlockExtendedNodeJar,3114,true,gadomancy,net.minecraft.item.ItemBlock,缸中节点
gadomancy:BlockNodeManipulator,3115,true,gadomancy,makeo.gadomancy.common.items.ItemNodeManipulator,tile.BlockNodeManipulator.0.name
gadomancy:BlockStoneMachine,3116,true,gadomancy,makeo.gadomancy.common.items.ItemBlockStoneMachine,随机化核心
gadomancy:BlockAdditionalEldritchPortal,3117,true,gadomancy,makeo.gadomancy.common.items.ItemBlockAdditionalEldritchPortal,邪术传送门
gadomancy:BlockAuraPylon,3118,true,gadomancy,makeo.gadomancy.common.items.ItemBlockAuraPylon,魔灵法柱
gadomancy:BlockKnowledgeBook,3119,true,gadomancy,makeo.gadomancy.common.items.ItemBlockKnowledgeBook,知识之书
gadomancy:BlockEssentiaCompressor,3120,true,gadomancy,makeo.gadomancy.common.items.ItemBlockEssentiaCompressor,源质冷凝器
GalaxySpace:machineframes,3121,true,GalaxySpace,net.minecraft.item.ItemBlock,改良的机械框架
GalaxySpace:geothermalgenerator,3122,true,GalaxySpace,galaxyspace.core.item.block.GSItemBlockDesc,岩浆发电机
GalaxySpace:fuelgenerator,3123,true,GalaxySpace,galaxyspace.core.item.block.GSItemBlockDesc,燃油发电机
GalaxySpace:solarwindpanel,3124,true,GalaxySpace,galaxyspace.core.item.block.GSItemBlockDesc,太阳风发电机
GalaxySpace:assemblymachine,3125,true,GalaxySpace,galaxyspace.core.item.block.GSItemBlockDesc,熔合机
